ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;;;;
202205;20101;PRESIDENCIA DA REPUBLICA;PR;699,;257,;122,;577,;;;;;
202205;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4573,;895,;720,;3853,;;;;;
202205;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17584,;17336,;13767,;3817,;;;;;
202205;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;335,;26,;;;;;
202205;21000;COMANDO DA AERONAUTICA;C.AER;8644,;7680,;3260,;5384,;;;;;
202205;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202205;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202205;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;343,;343,;175,;168,;;;;;
202205;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1209,;1206,;930,;279,;;;;;
202205;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;453,;453,;263,;190,;;;;;
202205;25000;MINISTERIO DA SAUDE;MS;78652,;73946,;41073,;37579,;;;;;
202205;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;499,;396,;108,;;;;;
202205;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;281,;251,;32,;;;;;
202205;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1123,;1103,;423,;700,;;;;;
202205;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;380,;237,;;;;;
202205;26201;COLEGIO PEDRO II;C.PEDROII;2286,;2286,;2179,;107,;;;;;
202205;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;990,;960,;82,;;;;;
202205;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3514,;3478,;3348,;166,;;;;;
202205;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5929,;5912,;5572,;357,;;;;;
202205;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5718,;5638,;5358,;360,;;;;;
202205;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3925,;3897,;3694,;231,;;;;;
202205;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5291,;5220,;5075,;216,;;;;;
202205;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7666,;7507,;7012,;654,;;;;;
202205;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3279,;3220,;3114,;165,;;;;;
202205;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7703,;7643,;7192,;511,;;;;;
202205;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5537,;5432,;5213,;324,;;;;;
202205;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6345,;6312,;5908,;437,;;;;;
202205;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6375,;6336,;5983,;392,;;;;;
202205;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6835,;6765,;6424,;411,;;;;;
202205;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5650,;5623,;5362,;288,;;;;;
202205;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5603,;5571,;5349,;254,;;;;;
202205;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13740,;13612,;12852,;888,;;;;;
202205;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5890,;5780,;5472,;418,;;;;;
202205;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4789,;4723,;4504,;285,;;;;;
202205;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2486,;2444,;2368,;118,;;;;;
202205;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2456,;2421,;2326,;130,;;;;;
202205;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1080,;1059,;1008,;72,;;;;;
202205;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2032,;1999,;1975,;57,;;;;;
202205;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3115,;3059,;2885,;230,;;;;;
202205;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1202,;1120,;1093,;109,;;;;;
202205;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2159,;2107,;1995,;164,;;;;;
202205;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1566,;1486,;1434,;132,;;;;;
202205;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1572,;1554,;1422,;150,;;;;;
202205;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1648,;1635,;1582,;66,;;;;;
202205;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3717,;3709,;3571,;146,;;;;;
202205;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;932,;917,;903,;29,;;;;;
202205;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890,;882,;862,;28,;;;;;
202205;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5746,;5698,;5355,;391,;;;;;
202205;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1446,;1382,;1340,;106,;;;;;
202205;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1323,;1261,;1242,;81,;;;;;
202205;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1858,;1799,;1776,;82,;;;;;
202205;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;960,;933,;887,;73,;;;;;
202205;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1374,;1339,;1297,;77,;;;;;
202205;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2460,;2454,;2320,;140,;;;;;
202205;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3451,;3394,;3248,;203,;;;;;
202205;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6072,;5998,;5689,;383,;;;;;
202205;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3654,;3631,;3511,;143,;;;;;
202205;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2084,;2040,;1915,;169,;;;;;
202205;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5058,;4998,;4829,;229,;;;;;
202205;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1503,;1472,;1421,;82,;;;;;
202205;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3612,;3556,;3284,;328,;;;;;
202205;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1723,;1688,;1610,;113,;;;;;
202205;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2762,;2707,;2614,;148,;;;;;
202205;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3102,;3054,;2918,;184,;;;;;
202205;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2368,;2316,;2238,;130,;;;;;
202205;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3095,;3036,;2946,;149,;;;;;
202205;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3361,;3314,;3187,;174,;;;;;
202205;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3480,;3425,;3258,;222,;;;;;
202205;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588,;587,;577,;11,;;;;;
202205;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1453,;1429,;1361,;92,;;;;;
202205;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1216,;1197,;1134,;82,;;;;;
202205;26292;FUNDACAO JOAQUIM NABUCO;FJN;452,;452,;178,;274,;;;;;
202205;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548,;498,;347,;201,;;;;;
202205;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1589,;1572,;1524,;65,;;;;;
202205;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1695,;1679,;1603,;92,;;;;;
202205;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1569,;1540,;1496,;73,;;;;;
202205;26401;INSTITUTO FEDERAL DO ACRE;IFAC;863,;760,;730,;133,;;;;;
202205;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1887,;1860,;1841,;46,;;;;;
202205;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1970,;1874,;1797,;173,;;;;;
202205;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1961,;1778,;1704,;257,;;;;;
202205;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3856,;3734,;3560,;296,;;;;;
202205;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2943,;2905,;2830,;113,;;;;;
202205;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1423,;1416,;1374,;49,;;;;;
202205;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3274,;3216,;3168,;106,;;;;;
202205;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1914,;1903,;1880,;34,;;;;;
202205;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1373,;1345,;1328,;45,;;;;;
202205;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1316,;1309,;1292,;24,;;;;;
202205;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1157,;1141,;1127,;30,;;;;;
202205;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1172,;1157,;1140,;32,;;;;;
202205;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2047,;1981,;1914,;133,;;;;;
202205;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1275,;1223,;1194,;81,;;;;;
202205;26416;INSTITUTO FEDERAL DO PARA;IFPA;2588,;2519,;2369,;219,;;;;;
202205;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2388,;2376,;2341,;47,;;;;;
202205;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2401,;2356,;2285,;116,;;;;;
202205;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2186,;2154,;2108,;78,;;;;;
202205;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1476,;1474,;1419,;57,;;;;;
202205;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1265,;1203,;1170,;95,;;;;;
202205;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1873,;1835,;1784,;89,;;;;;
202205;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1535,;1252,;1173,;362,;;;;;
202205;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1287,;1251,;1240,;47,;;;;;
202205;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687,;636,;610,;77,;;;;;
202205;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3043,;2793,;2648,;395,;;;;;
202205;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1373,;1319,;1280,;93,;;;;;
202205;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2092,;2050,;1993,;99,;;;;;
202205;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1042,;1031,;1013,;29,;;;;;
202205;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2441,;2322,;2230,;211,;;;;;
202205;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2623,;2323,;2261,;362,;;;;;
202205;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2031,;1992,;1876,;155,;;;;;
202205;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1757,;1721,;1656,;101,;;;;;
202205;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2739,;2712,;2668,;71,;;;;;
202205;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1837,;1829,;1762,;75,;;;;;
202205;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;722,;705,;661,;61,;;;;;
202205;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2672,;2639,;2572,;100,;;;;;
202205;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4626,;4595,;4521,;105,;;;;;
202205;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1425,;1407,;1379,;46,;;;;;
202205;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1112,;1090,;1074,;38,;;;;;
202205;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;777,;758,;733,;44,;;;;;
202205;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648,;637,;611,;37,;;;;;
202205;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793,;768,;747,;46,;;;;;
202205;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;686,;635,;619,;67,;;;;;
202205;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566,;563,;561,;5,;;;;;
202205;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3773,;2096,;1432,;2341,;;;;;
202205;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1950,;1411,;723,;1227,;;;;;
202205;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1857,;1402,;941,;916,;;;;;
202205;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13836,;13836,;12822,;1014,;;;;;
202205;32000;MINISTERIO DE MINAS E ENERGIA;MME;717,;717,;163,;554,;;;;;
202205;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776,;776,;594,;182,;;;;;
202205;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812,;782,;694,;118,;;;;;
202205;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2117,;838,;695,;1422,;;;;;
202205;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231,;159,;72,;159,;;;;;
202205;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5475,;3884,;2727,;2748,;;;;;
202205;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78,;69,;44,;34,;;;;;
202205;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6560,;6259,;4662,;1898,;;;;;
202205;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4490,;4484,;1747,;2743,;;;;;
202205;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1651,;1636,;1542,;109,;;;;;
202205;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709,;677,;616,;93,;;;;;
202205;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2000,;1223,;1107,;893,;;;;;
202205;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52,;50,;40,;12,;;;;;
202205;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1769,;1231,;996,;773,;;;;;
202205;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;478,;443,;365,;113,;;;;;
202205;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4290,;3403,;2226,;2064,;;;;;
202205;40105;MINISTERIO DA DEFESA;MD;3020,;2674,;1397,;1623,;;;;;
202205;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8895,;8842,;6772,;2123,;;;;;
202205;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5691,;4796,;2984,;2707,;;;;;
202205;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1053,;704,;493,;560,;;;;;
202205;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1172,;831,;563,;609,;;;;;
202205;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;248,;248,;209,;39,;;;;;
202205;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3296,;2810,;1548,;1748,;;;;;
202205;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148,;145,;93,;55,;;;;;
202205;40408;FUNDACAO CULTURAL PALMARES;FCP;25,;25,;23,;2,;;;;;
202205;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1040,;844,;348,;692,;;;;;
202205;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;593,;593,;416,;177,;;;;;
202205;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87,;87,;,;87,;;;;;
202205;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6427,;6411,;2422,;4005,;;;;;
202205;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5924,;5875,;5849,;75,;;;;;
202205;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5664,;5664,;5442,;222,;;;;;
202205;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2752,;2746,;2738,;14,;;;;;
202205;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7,;7,;,;7,;;;;;
202205;41100;MINISTERIO DAS COMUNICACOES;MCOM;86,;86,;82,;4,;;;;;
202205;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1775,;1580,;1317,;458,;;;;;
202205;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6652,;4105,;2970,;3682,;;;;;
202205;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1532,;1531,;711,;821,;;;;;
202205;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;743,;598,;370,;373,;;;;;
202205;44205;AGENCIA NACIONAL DE AGUAS;ANA;397,;380,;290,;107,;;;;;
202205;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216,;215,;119,;97,;;;;;
202205;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2874,;2226,;1379,;1495,;;;;;
202205;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;599,;584,;433,;166,;;;;;
202205;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11528,;11525,;4206,;7322,;;;;;
202205;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;695,;695,;320,;375,;;;;;
202205;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826,;533,;333,;493,;;;;;
202205;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;996,;947,;419,;577,;;;;;
202205;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1831,;1554,;1277,;554,;;;;;
202205;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201,;191,;131,;70,;;;;;
202205;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;231,;209,;173,;58,;;;;;
202205;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97,;97,;69,;28,;;;;;
202205;54000;MINISTERIO DO TURISMO;MTUR;847,;828,;711,;136,;;;;;
202205;55000;MINISTERIO DA CIDADANIA;MC;995,;757,;407,;588,;;;;;
202205;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502,;379,;183,;319,;;;;;
202205;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43546,;42219,;19520,;24026,;;;;;
202205;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5080,;2177,;1847,;3233,;;;;;
202205;70000;COMANDO DA MARINHA;CM;9054,;8040,;3147,;5907,;;;;;
202205;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89,;39,;37,;52,;;;;;
202205;98000;ORGAO CENTRAL DO SIPEC;SIPEC;5855,;,;,;5855,;;;;;
202206;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12052,;11282,;6186,;5866,;;;;;
202206;15000;MINISTERIO DA EDUCACAO;MEC;34537,;1888,;687,;33850,;;;;;
202206;16000;COMANDO DO EXERCITO;C.EX;8022,;8020,;3592,;4430,;;;;;
202206;16100;FUNDACAO OSORIO;F OSORIO;93,;91,;56,;37,;;;;;
202206;17000;MINISTERIO DA ECONOMIA;ME;76545,;65015,;35861,;40684,;;;;;
202206;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3553,;3490,;2522,;1031,;;;;;
202206;20101;PRESIDENCIA DA REPUBLICA;PR;688,;246,;112,;576,;;;;;
202206;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4573,;932,;755,;3818,;;;;;
202206;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17584,;17336,;14214,;3370,;;;;;
202206;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;335,;26,;;;;;
202206;21000;COMANDO DA AERONAUTICA;C.AER;8641,;7677,;3242,;5399,;;;;;
202206;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202206;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202206;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;343,;343,;173,;170,;;;;;
202206;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1205,;1202,;916,;289,;;;;;
202206;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;451,;451,;255,;196,;;;;;
202206;25000;MINISTERIO DA SAUDE;MS;78485,;73780,;40968,;37517,;;;;;
202206;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;499,;396,;108,;;;;;
202206;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;281,;250,;33,;;;;;
202206;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1123,;1103,;422,;701,;;;;;
202206;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;378,;239,;;;;;
202206;26201;COLEGIO PEDRO II;C.PEDROII;2286,;2286,;2157,;129,;;;;;
202206;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;990,;960,;82,;;;;;
202206;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3513,;3477,;3339,;174,;;;;;
202206;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5929,;5913,;5565,;364,;;;;;
202206;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5735,;5635,;5354,;381,;;;;;
202206;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3923,;3895,;3710,;213,;;;;;
202206;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5292,;5222,;5069,;223,;;;;;
202206;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7665,;7506,;6981,;684,;;;;;
202206;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3277,;3219,;3102,;175,;;;;;
202206;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7700,;7644,;7178,;522,;;;;;
202206;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5537,;5437,;5215,;322,;;;;;
202206;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6342,;6311,;5894,;448,;;;;;
202206;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6374,;6346,;5987,;387,;;;;;
202206;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6824,;6755,;6389,;435,;;;;;
202206;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5647,;5618,;5358,;289,;;;;;
202206;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5600,;5574,;5340,;260,;;;;;
202206;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13728,;13598,;12799,;929,;;;;;
202206;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5886,;5777,;5446,;440,;;;;;
202206;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4783,;4720,;4482,;301,;;;;;
202206;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2482,;2448,;2378,;104,;;;;;
202206;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2470,;2422,;2317,;153,;;;;;
202206;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1079,;1059,;1008,;71,;;;;;
202206;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2032,;1997,;1971,;61,;;;;;
202206;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3112,;3065,;2887,;225,;;;;;
202206;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1225,;1122,;1090,;135,;;;;;
202206;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2157,;2105,;1992,;165,;;;;;
202206;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1566,;1492,;1437,;129,;;;;;
202206;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1571,;1551,;1413,;158,;;;;;
202206;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1647,;1634,;1577,;70,;;;;;
202206;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3718,;3708,;3574,;144,;;;;;
202206;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;942,;920,;905,;37,;;;;;
202206;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;905,;883,;866,;39,;;;;;
202206;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5747,;5700,;5350,;397,;;;;;
202206;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1470,;1381,;1339,;131,;;;;;
202206;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1323,;1261,;1241,;82,;;;;;
202206;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1857,;1805,;1780,;77,;;;;;
202206;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;958,;933,;888,;70,;;;;;
202206;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1372,;1336,;1295,;77,;;;;;
202206;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2461,;2454,;2309,;152,;;;;;
202206;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3460,;3393,;3232,;228,;;;;;
202206;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6067,;5995,;5677,;390,;;;;;
