ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA
202205;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1.172,00;1.157,00;1.140,00;32
202205;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2.047,00;1.981,00;1.914,00;133
202205;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1.275,00;1.223,00;1.194,00;81
202205;26416;INSTITUTO FEDERAL DO PARA;IFPA;2.588,00;2.519,00;2.369,00;219
202205;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2.388,00;2.376,00;2.341,00;47
202205;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2.401,00;2.356,00;2.285,00;116
202205;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2.186,00;2.154,00;2.108,00;78
202205;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1.476,00;1.474,00;1.419,00;57
202205;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1.265,00;1.203,00;1.170,00;95
202205;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1.873,00;1.835,00;1.784,00;89
202205;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1.535,00;1.252,00;1.173,00;362
202205;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1.287,00;1.251,00;1.240,00;47
202205;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687;636;610;77
202205;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3.043,00;2.793,00;2.648,00;395
202205;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1.373,00;1.319,00;1.280,00;93
202205;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2.092,00;2.050,00;1.993,00;99
202205;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1.042,00;1.031,00;1.013,00;29
202205;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2.441,00;2.322,00;2.230,00;211
202205;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2.623,00;2.323,00;2.261,00;362
202205;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2.031,00;1.992,00;1.876,00;155
202205;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1.757,00;1.721,00;1.656,00;101
202205;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2.739,00;2.712,00;2.668,00;71
202205;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1.837,00;1.829,00;1.762,00;75
202205;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;722;705;661;61
202205;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2.672,00;2.639,00;2.572,00;100
202205;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4.626,00;4.595,00;4.521,00;105
202205;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1.425,00;1.407,00;1.379,00;46
202205;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1.112,00;1.090,00;1.074,00;38
202205;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;777;758;733;44
202205;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648;637;611;37
202205;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793;768;747;46
202205;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;686;635;619;67
202205;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566;563;561;5
202205;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3.773,00;2.096,00;1.432,00;2.341,00
202205;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1.950,00;1.411,00;723;1.227,00
202205;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1.857,00;1.402,00;941;916
202205;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13.836,00;13.836,00;12.822,00;1.014,00
202205;32000;MINISTERIO DE MINAS E ENERGIA;MME;717;717;163;554
202205;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776;776;594;182
202205;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812;782;694;118
202205;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2.117,00;838;695;1.422,00
202205;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231;159;72;159
202205;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5.475,00;3.884,00;2.727,00;2.748,00
202205;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78;69;44;34
202205;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6.560,00;6.259,00;4.662,00;1.898,00
202205;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4.490,00;4.484,00;1.747,00;2.743,00
202205;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1.651,00;1.636,00;1.542,00;109
202205;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709;677;616;93
202205;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2.000,00;1.223,00;1.107,00;893
202205;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52;50;40;12
202205;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1.769,00;1.231,00;996;773
202205;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;478;443;365;113
202205;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4.290,00;3.403,00;2.226,00;2.064,00
202205;40105;MINISTERIO DA DEFESA;MD;3.020,00;2.674,00;1.397,00;1.623,00
202205;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8.895,00;8.842,00;6.772,00;2.123,00
202205;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5.691,00;4.796,00;2.984,00;2.707,00
202205;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1.053,00;704;493;560
202205;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1.172,00;831;563;609
202205;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;248;248;209;39
202205;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3.296,00;2.810,00;1.548,00;1.748,00
202205;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148;145;93;55
202205;40408;FUNDACAO CULTURAL PALMARES;FCP;25;25;23;2
202205;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1.040,00;844;348;692
202205;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;593;593;416;177
202205;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87;87;0;87
202205;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6.427,00;6.411,00;2.422,00;4.005,00
202205;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5.924,00;5.875,00;5.849,00;75
202205;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5.664,00;5.664,00;5.442,00;222
202205;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2.752,00;2.746,00;2.738,00;14
202205;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7;7;0;7
202205;41100;MINISTERIO DAS COMUNICACOES;MCOM;86;86;82;4
202205;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1.775,00;1.580,00;1.317,00;458
202205;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6.652,00;4.105,00;2.970,00;3.682,00
202205;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1.532,00;1.531,00;711;821
202205;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;743;598;370;373
202205;44205;AGENCIA NACIONAL DE AGUAS;ANA;397;380;290;107
202205;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216;215;119;97
202205;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2.874,00;2.226,00;1.379,00;1.495,00
202205;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;599;584;433;166
202205;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11.528,00;11.525,00;4.206,00;7.322,00
202205;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;695;695;320;375
202205;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826;533;333;493
202205;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;996;947;419;577
202205;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1.831,00;1.554,00;1.277,00;554
202205;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201;191;131;70
202205;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;231;209;173;58
202205;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97;97;69;28
202205;54000;MINISTERIO DO TURISMO;MTUR;847;828;711;136
202205;55000;MINISTERIO DA CIDADANIA;MC;995;757;407;588
202205;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502;379;183;319
202205;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43.546,00;42.219,00;19.520,00;24.026,00
202205;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5.080,00;2.177,00;1.847,00;3.233,00
202205;70000;COMANDO DA MARINHA;CM;9.054,00;8.040,00;3.147,00;5.907,00
202205;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89;39;37;52
202205;98000;ORGAO CENTRAL DO SIPEC;SIPEC;5.855,00;0;0;5.855,00
202206;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12.052,00;11.282,00;6.186,00;5.866,00
202206;15000;MINISTERIO DA EDUCACAO;MEC;34.537,00;1.888,00;687;33.850,00
202206;16000;COMANDO DO EXERCITO;C.EX;8.022,00;8.020,00;3.592,00;4.430,00
202206;16100;FUNDACAO OSORIO;F OSORIO;93;91;56;37
202206;17000;MINISTERIO DA ECONOMIA;ME;76.545,00;65.015,00;35.861,00;40.684,00
202206;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3.553,00;3.490,00;2.522,00;1.031,00
202206;20101;PRESIDENCIA DA REPUBLICA;PR;688;246;112;576
202206;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4.573,00;932;755;3.818,00
202206;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17.584,00;17.336,00;14.214,00;3.370,00
202206;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361;361;335;26
202206;21000;COMANDO DA AERONAUTICA;C.AER;8.641,00;7.677,00;3.242,00;5.399,00
202206;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69;0;0;69
202206;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176;176;53;123
202206;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;343;343;173;170
202206;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1.205,00;1.202,00;916;289
202206;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;451;451;255;196
202206;25000;MINISTERIO DA SAUDE;MS;78.485,00;73.780,00;40.968,00;37.517,00
202206;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504;499;396;108
202206;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283;281;250;33
202206;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1.123,00;1.103,00;422;701
202206;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617;533;378;239
202206;26201;COLEGIO PEDRO II;C.PEDROII;2.286,00;2.286,00;2.157,00;129
202206;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1.042,00;990;960;82
202206;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3.513,00;3.477,00;3.339,00;174
202206;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5.929,00;5.913,00;5.565,00;364
202206;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5.735,00;5.635,00;5.354,00;381
202206;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3.923,00;3.895,00;3.710,00;213
202206;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5.292,00;5.222,00;5.069,00;223
202206;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7.665,00;7.506,00;6.981,00;684
202206;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3.277,00;3.219,00;3.102,00;175
202206;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7.700,00;7.644,00;7.178,00;522
202206;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5.537,00;5.437,00;5.215,00;322
202206;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6.342,00;6.311,00;5.894,00;448
202206;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6.374,00;6.346,00;5.987,00;387
202206;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6.824,00;6.755,00;6.389,00;435
202206;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5.647,00;5.618,00;5.358,00;289
202206;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5.600,00;5.574,00;5.340,00;260
202206;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13.728,00;13.598,00;12.799,00;929
202206;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5.886,00;5.777,00;5.446,00;440
202206;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4.783,00;4.720,00;4.482,00;301
202206;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2.482,00;2.448,00;2.378,00;104
202206;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2.470,00;2.422,00;2.317,00;153
202206;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1.079,00;1.059,00;1.008,00;71
202206;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2.032,00;1.997,00;1.971,00;61
202206;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3.112,00;3.065,00;2.887,00;225
202206;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1.225,00;1.122,00;1.090,00;135
202206;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2.157,00;2.105,00;1.992,00;165
202206;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1.566,00;1.492,00;1.437,00;129
202206;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1.571,00;1.551,00;1.413,00;158
202206;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1.647,00;1.634,00;1.577,00;70
202206;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3.718,00;3.708,00;3.574,00;144
202206;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;942;920;905;37
202206;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;905;883;866;39
202206;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5.747,00;5.700,00;5.350,00;397
202206;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1.470,00;1.381,00;1.339,00;131
202206;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1.323,00;1.261,00;1.241,00;82
202206;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1.857,00;1.805,00;1.780,00;77
202206;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;958;933;888;70
202206;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1.372,00;1.336,00;1.295,00;77
202206;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2.461,00;2.454,00;2.309,00;152
202206;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3.460,00;3.393,00;3.232,00;228
202206;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6.067,00;5.995,00;5.677,00;390
202206;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3.648,00;3.627,00;3.506,00;142
202206;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2.082,00;2.040,00;1.912,00;170
202206;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5.058,00;5.008,00;4.823,00;235
202206;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1.513,00;1.469,00;1.407,00;106
202206;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3.633,00;3.550,00;3.273,00;360
202206;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1.721,00;1.687,00;1.608,00;113
202206;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2.761,00;2.707,00;2.609,00;152
202206;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3.122,00;3.051,00;2.913,00;209
202206;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2.367,00;2.321,00;2.236,00;131
202206;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3.094,00;3.035,00;2.941,00;153
202206;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3.339,00;3.291,00;3.137,00;202
202206;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3.494,00;3.451,00;3.306,00;188
202206;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;593;587;573;20
202206;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1.453,00;1.429,00;1.360,00;93
202206;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1.216,00;1.195,00;1.135,00;81
202206;26292;FUNDACAO JOAQUIM NABUCO;FJN;452;452;176;276
202206;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548;498;345;203
202206;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1.589,00;1.569,00;1.523,00;66
202206;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1.695,00;1.676,00;1.599,00;96
202206;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1.569,00;1.538,00;1.501,00;68
202206;26401;INSTITUTO FEDERAL DO ACRE;IFAC;863;755;725;138
202206;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1.887,00;1.862,00;1.835,00;52
202206;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1.969,00;1.870,00;1.791,00;178
202206;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1.960,00;1.774,00;1.700,00;260
202206;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3.856,00;3.730,00;3.553,00;303
202206;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2.942,00;2.903,00;2.825,00;117
202206;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1.422,00;1.416,00;1.380,00;42
202206;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3.274,00;3.217,00;3.166,00;108
202206;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1.913,00;1.902,00;1.872,00;41
202206;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1.372,00;1.345,00;1.325,00;47
202206;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1.315,00;1.307,00;1.290,00;25
202206;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1.157,00;1.145,00;1.129,00;28
202206;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1.171,00;1.157,00;1.138,00;33
202206;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2.047,00;1.982,00;1.918,00;129
202206;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1.275,00;1.221,00;1.183,00;92
202206;26416;INSTITUTO FEDERAL DO PARA;IFPA;2.587,00;2.527,00;2.374,00;213
202206;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2.386,00;2.379,00;2.347,00;39
202206;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2.398,00;2.357,00;2.278,00;120
202206;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2.186,00;2.152,00;2.105,00;81
202206;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1.474,00;1.468,00;1.415,00;59
202206;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1.264,00;1.202,00;1.171,00;93
202206;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1.872,00;1.835,00;1.782,00;90
202206;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1.535,00;1.254,00;1.179,00;356
202206;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1.287,00;1.251,00;1.241,00;46
202206;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687;639;617;70
202206;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3.043,00;2.793,00;2.649,00;394
202206;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1.373,00;1.322,00;1.281,00;92
202206;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2.092,00;2.046,00;1.987,00;105
202206;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1.041,00;1.028,00;1.010,00;31
202206;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2.442,00;2.331,00;2.249,00;193
202206;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2.621,00;2.322,00;2.273,00;348
202206;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2.031,00;1.993,00;1.876,00;155
202206;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1.757,00;1.723,00;1.656,00;101
202206;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2.738,00;2.710,00;2.663,00;75
202206;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1.836,00;1.827,00;1.757,00;79
202206;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;722;704;659;63
202206;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2.672,00;2.641,00;2.584,00;88
202206;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4.628,00;4.598,00;4.517,00;111
202206;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1.425,00;1.407,00;1.378,00;47
202206;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1.112,00;1.087,00;1.072,00;40
202206;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;787;758;730;57
202206;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648;637;610;38
202206;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793;765;744;49
202206;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;694;637;623;71
202206;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;586;563;560;26
202206;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3.768,00;2.091,00;1.423,00;2.345,00
202206;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1.949,00;1.410,00;720;1.229,00
202206;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1.857,00;1.402,00;941;916
202206;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13.835,00;13.835,00;12.796,00;1.039,00
202206;32000;MINISTERIO DE MINAS E ENERGIA;MME;713;713;159;554
202206;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776;776;594;182
202206;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812;782;693;119
202206;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2.117,00;838;687;1.430,00
202206;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231;159;72;159
202206;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5.475,00;3.884,00;2.720,00;2.755,00
202206;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78;69;44;34
202206;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6.560,00;6.259,00;4.658,00;1.902,00
202206;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4.257,00;4.251,00;1.506,00;2.751,00
202206;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1.647,00;1.632,00;1.536,00;111
202206;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709;677;616;93
202206;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2.000,00;1.223,00;1.122,00;878
202206;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52;50;40;12
202206;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1.769,00;1.231,00;996;773
202206;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;477;442;363;114
202206;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4.287,00;3.400,00;2.213,00;2.074,00
202206;40105;MINISTERIO DA DEFESA;MD;3.020,00;2.674,00;1.392,00;1.628,00
202206;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8.896,00;8.843,00;6.759,00;2.137,00
202206;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5.689,00;4.794,00;2.963,00;2.726,00
202206;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1.053,00;704;493;560
202206;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1.172,00;831;562;610
202206;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;247;247;208;39
202206;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3.296,00;2.810,00;1.535,00;1.761,00
202206;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148;145;93;55
202206;40408;FUNDACAO CULTURAL PALMARES;FCP;25;25;23;2
202206;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1.040,00;844;347;693
202206;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;592;592;415;177
202206;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87;87;0;87
202206;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6.427,00;6.411,00;2.415,00;4.012,00
202206;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5.917,00;5.866,00;5.838,00;79
202206;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5.652,00;5.652,00;5.432,00;220
